"time","Apan_DNI","Baranquilla_DNI","Belgium_DNI","Canaries_DNI"
"2005-10-28 20:00:00",0,0,0,0
"2005-10-28 21:00:00",0,0,0,0
"2005-10-28 22:00:00",0,0,0,0
"2005-10-28 23:00:00",0,0,0,0
"2005-10-29 00:00:00",0,0,0,0
"2005-10-29 01:00:00",0,0,0,0
"2005-10-29 02:00:00",0,0,0,0
"2005-10-29 03:00:00",0,0,0,0
"2005-10-29 04:00:00",0,0,0,0
"2005-10-29 05:00:00",0,0,0,0
"2005-10-29 06:00:00",0,0,0,0
"2005-10-29 07:00:00",0,29.51,0,0
"2005-10-29 08:00:00",0,320.35,85.12,0
"2005-10-29 09:00:00",483.75,247.56,547.05,171.48
"2005-10-29 10:00:00",66.53,262.67,407.44,622.46
"2005-10-29 11:00:00",759.45,363.15,7.82,543.22
"2005-10-29 12:00:00",805.18,68.45,578.71,803.06
"2005-10-29 13:00:00",820.06,0,732.59,87.73
"2005-10-29 14:00:00",80.88,0,27.17,104.76
"2005-10-29 15:00:00",767.63,0,141.44,751.07
"2005-10-29 16:00:00",692.01,171.46,0,555.07
"2005-10-29 17:00:00",551.31,91.73,0,159.97
"2005-10-29 18:00:00",29.25,0,0,420.23
"2005-10-29 19:00:00",0,0,0,0
"2005-10-29 20:00:00",0,0,0,0
"2005-10-29 21:00:00",0,0,0,0
"2005-10-29 22:00:00",0,0,0,0
"2005-10-29 23:00:00",0,0,0,0
"2005-10-30 00:00:00",0,0,0,0
"2005-10-30 01:00:00",0,0,0,0
"2005-10-30 02:00:00",0,0,0,0
"2005-10-30 03:00:00",0,0,0,0
"2005-10-30 04:00:00",0,0,0,0
"2005-10-30 05:00:00",0,0,0,0
"2005-10-30 06:00:00",0,0,0,0
"2005-10-30 07:00:00",0,0,0,0
"2005-10-30 08:00:00",0,12.21,19.79,0
"2005-10-30 09:00:00",474.69,138.93,0,81.93
"2005-10-30 10:00:00",655.14,87.39,0,428.64
"2005-10-30 11:00:00",750.84,107.89,0,375.27
"2005-10-30 12:00:00",798.11,161.61,1.62,817.91
"2005-10-30 13:00:00",812.35,870.64,9.57,366.08
"2005-10-30 14:00:00",802.15,370.33,2.76,615.61
"2005-10-30 15:00:00",762.75,243.93,0,74.07
"2005-10-30 16:00:00",685.54,0,0,615.29
"2005-10-30 17:00:00",545.55,0,0,612.34
"2005-10-30 18:00:00",28.67,0,0,514.49
"2005-10-30 19:00:00",0,0,0,0
"2005-10-30 20:00:00",0,0,0,0
"2005-10-30 21:00:00",0,0,0,0
"2005-10-30 22:00:00",0,0,0,0
"2005-10-30 23:00:00",0,0,0,0
"2005-10-31 00:00:00",0,0,0,0
"2005-10-31 01:00:00",0,0,0,0
"2005-10-31 02:00:00",0,0,0,0
"2005-10-31 03:00:00",0,0,0,0
"2005-10-31 04:00:00",0,0,0,0
"2005-10-31 05:00:00",0,0,0,0
"2005-10-31 06:00:00",0,0,0,0
"2005-10-31 07:00:00",0,261.02,0,0
"2005-10-31 08:00:00",0,725.03,0,0
"2005-10-31 09:00:00",465.54,815.42,21.94,130.01
"2005-10-31 10:00:00",646.86,865.23,18.12,234.14
"2005-10-31 11:00:00",739.21,886.82,22.56,506.58
"2005-10-31 12:00:00",787.15,5.55,2.34,84.79
"2005-10-31 13:00:00",802.17,167.07,2.18,89.19
"2005-10-31 14:00:00",792.99,837.72,2.79,263.26
"2005-10-31 15:00:00",75.51,2.43,11.29,271.61
"2005-10-31 16:00:00",680.59,151.05,21.02,760.95
"2005-10-31 17:00:00",544.25,0,0,765.68
"2005-10-31 18:00:00",285.22,0,0,551.32
"2005-10-31 19:00:00",0,0,0,0
"2005-10-31 20:00:00",0,0,0,0
"2005-10-31 21:00:00",0,0,0,0
"2005-10-31 22:00:00",0,0,0,0
"2005-10-31 23:00:00",0,0,0,0
"2005-11-01 00:00:00",0,0,0,0
"2005-11-01 01:00:00",0,0,0,0
"2005-11-01 02:00:00",0,0,0,0
"2005-11-01 03:00:00",0,0,0,0
"2005-11-01 04:00:00",0,0,0,0
"2005-11-01 05:00:00",0,0,0,0
"2005-11-01 06:00:00",0,0,0,0
"2005-11-01 07:00:00",0,253.57,0,0
"2005-11-01 08:00:00",0,292.06,130.78,0
"2005-11-01 09:00:00",687.66,33.21,107.58,401.54
"2005-11-01 10:00:00",846.14,272.78,594.82,729.19
"2005-11-01 11:00:00",92.17,176.91,715.92,628.63
"2005-11-01 12:00:00",958.87,230.86,56.91,805.93
"2005-11-01 13:00:00",971.11,262.38,4.91,848.41
"2005-11-01 14:00:00",96.46,161.31,742.48,620.63
"2005-11-01 15:00:00",93.69,274.47,3.45,24.52
"2005-11-01 16:00:00",59.17,93.38,456.37,64.39
"2005-11-01 17:00:00",77.95,156.03,0,142.48
"2005-11-01 18:00:00",571.78,0,0,11.26
"2005-11-01 19:00:00",0,0,0,0
"2005-11-01 20:00:00",0,0,0,0
"2005-11-01 21:00:00",0,0,0,0
"2005-11-01 22:00:00",0,0,0,0
"2005-11-01 23:00:00",0,0,0,0
"2005-11-02 00:00:00",0,0,0,0
"2005-11-02 01:00:00",0,0,0,0
"2005-11-02 02:00:00",0,0,0,0
"2005-11-02 03:00:00",0,0,0,0
"2005-11-02 04:00:00",0,0,0,0
"2005-11-02 05:00:00",0,0,0,0
"2005-11-02 06:00:00",0,0,0,0
"2005-11-02 07:00:00",0,157.52,0,0
"2005-11-02 08:00:00",0,2.05,355.77,0
"2005-11-02 09:00:00",97.16,63.95,627.61,456.41
"2005-11-02 10:00:00",827.05,94.07,7.97,465.91
"2005-11-02 11:00:00",906.26,46.33,797.19,389.93
"2005-11-02 12:00:00",76.24,0,818.41,783.17
"2005-11-02 13:00:00",153.15,0,456.92,635.83
"2005-11-02 14:00:00",953.47,0,252.92,423.66
"2005-11-02 15:00:00",2.72,147.33,136.67,373.48
"2005-11-02 16:00:00",4.95,107.57,389.73,388.69
"2005-11-02 17:00:00",774.74,189.04,0,153.17
"2005-11-02 18:00:00",568.36,0,0,65.81
"2005-11-02 19:00:00",0,0,0,0
"2005-11-02 20:00:00",0,0,0,0
"2005-11-02 21:00:00",0,0,0,0
"2005-11-02 22:00:00",0,0,0,0
"2005-11-02 23:00:00",0,0,0,0
"2005-11-03 00:00:00",0,0,0,0
"2005-11-03 01:00:00",0,0,0,0
"2005-11-03 02:00:00",0,0,0,0
"2005-11-03 03:00:00",0,0,0,0
"2005-11-03 04:00:00",0,0,0,0
"2005-11-03 05:00:00",0,0,0,0
"2005-11-03 06:00:00",0,0,0,0
"2005-11-03 07:00:00",0,0,0,0
"2005-11-03 08:00:00",0,0,145.39,0
"2005-11-03 09:00:00",336.29,16.41,337.22,354.84
"2005-11-03 10:00:00",199.97,209.79,9.48,330.06
"2005-11-03 11:00:00",663.13,149.55,96.39,729.43
"2005-11-03 12:00:00",407.37,181.88,4.86,860.69
"2005-11-03 13:00:00",191.56,315.85,20.11,887.85
"2005-11-03 14:00:00",427.73,369.46,137.01,890.27
"2005-11-03 15:00:00",110.55,418.78,0,805.91
"2005-11-03 16:00:00",558.97,371.15,15.52,787.39
"2005-11-03 17:00:00",133.78,103.33,0,446.18
"2005-11-03 18:00:00",88.67,0,0,244.44
"2005-11-03 19:00:00",0,0,0,0
"2005-11-03 20:00:00",0,0,0,0
"2005-11-03 21:00:00",0,0,0,0
"2005-11-03 22:00:00",0,0,0,0
"2005-11-03 23:00:00",0,0,0,0
"2005-11-04 00:00:00",0,0,0,0
"2005-11-04 01:00:00",0,0,0,0
"2005-11-04 02:00:00",0,0,0,0
"2005-11-04 03:00:00",0,0,0,0
"2005-11-04 04:00:00",0,0,0,0
"2005-11-04 05:00:00",0,0,0,0
"2005-11-04 06:00:00",0,0,0,0
"2005-11-04 07:00:00",0,83.52,0,0
"2005-11-04 08:00:00",0,694.28,0,0
"2005-11-04 09:00:00",59.25,121.24,0,94.38
"2005-11-04 10:00:00",109.49,22.16,0,178.48
"2005-11-04 11:00:00",865.94,863.39,0,212.45
"2005-11-04 12:00:00",903.99,867.05,0,387.58
"2005-11-04 13:00:00",918.58,850.45,2.55,156.43
"2005-11-04 14:00:00",910.97,810.72,0,23.55
"2005-11-04 15:00:00",130.18,734.28,0,64.16
"2005-11-04 16:00:00",46.65,589.55,24.11,70.88
"2005-11-04 17:00:00",0.59,22.45,0,2.43
"2005-11-04 18:00:00",146.07,0,0,1.35
"2005-11-04 19:00:00",0,0,0,0
"2005-11-04 20:00:00",0,0,0,0
"2005-11-04 21:00:00",0,0,0,0
"2005-11-04 22:00:00",0,0,0,0
"2005-11-04 23:00:00",0,0,0,0
"2005-11-05 00:00:00",0,0,0,0
"2005-11-05 01:00:00",0,0,0,0
"2005-11-05 02:00:00",0,0,0,0
"2005-11-05 03:00:00",0,0,0,0
"2005-11-05 04:00:00",0,0,0,0
"2005-11-05 05:00:00",0,0,0,0
"2005-11-05 06:00:00",0,0,0,0
"2005-11-05 07:00:00",0,15.28,0,0
"2005-11-05 08:00:00",0,18.67,54.48,0
"2005-11-05 09:00:00",0,130.65,279.35,497.06
"2005-11-05 10:00:00",94.09,217.26,701.31,776.78
"2005-11-05 11:00:00",282.86,144.67,716.56,275.77
"2005-11-05 12:00:00",304.73,349.99,84.63,810.35
"2005-11-05 13:00:00",204.09,13.08,128.88,701.98
"2005-11-05 14:00:00",74.95,23.31,59.97,534.63
"2005-11-05 15:00:00",15.13,0,16.52,381.01
"2005-11-05 16:00:00",36.81,0,124.91,727.31
"2005-11-05 17:00:00",7.12,0,0,812.88
"2005-11-05 18:00:00",4.76,0,0,515.03
"2005-11-05 19:00:00",0,0,0,0
"2005-11-05 20:00:00",0,0,0,0
"2005-11-05 21:00:00",0,0,0,0
"2005-11-05 22:00:00",0,0,0,0
"2005-11-05 23:00:00",0,0,0,0
"2005-11-06 00:00:00",0,0,0,0
"2005-11-06 01:00:00",0,0,0,0
"2005-11-06 02:00:00",0,0,0,0
"2005-11-06 03:00:00",0,0,0,0
"2005-11-06 04:00:00",0,0,0,0
"2005-11-06 05:00:00",0,0,0,0
"2005-11-06 06:00:00",0,0,0,0
"2005-11-06 07:00:00",0,134.59,0,0
"2005-11-06 08:00:00",0,177.09,29.03,0
"2005-11-06 09:00:00",0,195.89,40.13,454.15
"2005-11-06 10:00:00",74.49,211.64,0,599.41
"2005-11-06 11:00:00",93.19,98.24,32.51,842.28
"2005-11-06 12:00:00",15.76,211.45,0,856.78
"2005-11-06 13:00:00",43.19,0,0,21.31
"2005-11-06 14:00:00",58.93,78.35,0,186.11
"2005-11-06 15:00:00",17.95,172.25,67.32,26.69
"2005-11-06 16:00:00",15.13,165.32,42.31,87.86
"2005-11-06 17:00:00",0,114.05,0,402.04
"2005-11-06 18:00:00",0,0,0,590.61
"2005-11-06 19:00:00",0,0,0,0
"2005-11-06 20:00:00",0,0,0,0
"2005-11-06 21:00:00",0,0,0,0
"2005-11-06 22:00:00",0,0,0,0
"2005-11-06 23:00:00",0,0,0,0
"2005-11-07 00:00:00",0,0,0,0
"2005-11-07 01:00:00",0,0,0,0
"2005-11-07 02:00:00",0,0,0,0
"2005-11-07 03:00:00",0,0,0,0
"2005-11-07 04:00:00",0,0,0,0
"2005-11-07 05:00:00",0,0,0,0
"2005-11-07 06:00:00",0,0,0,0
"2005-11-07 07:00:00",0,0,0,0
"2005-11-07 08:00:00",0,0,15.53,0
"2005-11-07 09:00:00",50.65,46.87,529.02,456.54
"2005-11-07 10:00:00",445.43,231.11,0,635.02
"2005-11-07 11:00:00",85.94,207.33,0,825.13
"2005-11-07 12:00:00",42.85,31.58,0,793.09
"2005-11-07 13:00:00",940.26,76.51,150.61,0
"2005-11-07 14:00:00",436.72,807.69,0,113.92
"2005-11-07 15:00:00",500.46,368.64,0,6.06
"2005-11-07 16:00:00",853.96,247.45,8.96,5.41
"2005-11-07 17:00:00",748.31,221.55,0,104.35
"2005-11-07 18:00:00",527.81,0,0,14.01
"2005-11-07 19:00:00",0,0,0,0
"2005-11-07 20:00:00",0,0,0,0
"2005-11-07 21:00:00",0,0,0,0
"2005-11-07 22:00:00",0,0,0,0
"2005-11-07 23:00:00",0,0,0,0
"2005-11-08 00:00:00",0,0,0,0
"2005-11-08 01:00:00",0,0,0,0
"2005-11-08 02:00:00",0,0,0,0
"2005-11-08 03:00:00",0,0,0,0
"2005-11-08 04:00:00",0,0,0,0
"2005-11-08 05:00:00",0,0,0,0
"2005-11-08 06:00:00",0,0,0,0
"2005-11-08 07:00:00",0,495.07,0,0
"2005-11-08 08:00:00",0,697.64,0,0
"2005-11-08 09:00:00",681.29,793.47,505.04,447.11
"2005-11-08 10:00:00",847.12,845.34,376.35,643.67
"2005-11-08 11:00:00",926.62,86.95,508.93,779.03
"2005-11-08 12:00:00",963.74,871.73,591.15,885.35
"2005-11-08 13:00:00",97.74,854.59,617.97,898.36
"2005-11-08 14:00:00",968.89,813.94,478.48,774.58
"2005-11-08 15:00:00",94.21,5.36,218.39,799.89
"2005-11-08 16:00:00",886.31,0,130.18,643.88
"2005-11-08 17:00:00",783.47,0,0,500.42
"2005-11-08 18:00:00",57.14,0,0,174.85
"2005-11-08 19:00:00",0,0,0,0
"2005-11-08 20:00:00",0,0,0,0
"2005-11-08 21:00:00",0,0,0,0
"2005-11-08 22:00:00",0,0,0,0
"2005-11-08 23:00:00",0,0,0,0
"2005-11-09 00:00:00",0,0,0,0
"2005-11-09 01:00:00",0,0,0,0
"2005-11-09 02:00:00",0,0,0,0
"2005-11-09 03:00:00",0,0,0,0
"2005-11-09 04:00:00",0,0,0,0
"2005-11-09 05:00:00",0,0,0,0
"2005-11-09 06:00:00",0,0,0,0
"2005-11-09 07:00:00",0,28.66,0,0
"2005-11-09 08:00:00",0,88.65,0,0
"2005-11-09 09:00:00",683.96,220.76,129.37,21.26
"2005-11-09 10:00:00",854.11,61.92,31.29,209.13
"2005-11-09 11:00:00",932.47,293.71,129.62,445.16
"2005-11-09 12:00:00",968.99,176.84,44.42,775.34
"2005-11-09 13:00:00",982.34,26.44,70.42,604.87
"2005-11-09 14:00:00",974.98,344.97,256.86,68.18
"2005-11-09 15:00:00",948.41,80.58,4.45,682.99
"2005-11-09 16:00:00",893.31,0,212.45,249.88
"2005-11-09 17:00:00",789.77,0,0,599.66
"2005-11-09 18:00:00",581.04,0,0,501.95
"2005-11-09 19:00:00",0,0,0,0
"2005-11-09 20:00:00",0,0,0,0
"2005-11-09 21:00:00",0,0,0,0
"2005-11-09 22:00:00",0,0,0,0
"2005-11-09 23:00:00",0,0,0,0
"2005-11-10 00:00:00",0,0,0,0
"2005-11-10 01:00:00",0,0,0,0
"2005-11-10 02:00:00",0,0,0,0
"2005-11-10 03:00:00",0,0,0,0
"2005-11-10 04:00:00",0,0,0,0
"2005-11-10 05:00:00",0,0,0,0
"2005-11-10 06:00:00",0,0,0,0
"2005-11-10 07:00:00",0,245.19,0,0
"2005-11-10 08:00:00",0,693.28,0,0
"2005-11-10 09:00:00",679.79,183.34,265.23,6.19
"2005-11-10 10:00:00",852.95,73.51,522.99,137.92
"2005-11-10 11:00:00",933.71,865.08,688.13,62.67
"2005-11-10 12:00:00",97.16,867.19,137.53,805.11
"2005-11-10 13:00:00",984.78,850.48,647.06,48.98
"2005-11-10 14:00:00",977.25,809.72,643.08,108.49
"2005-11-10 15:00:00",95.05,73.07,312.79,29.24
"2005-11-10 16:00:00",895.15,579.16,210.71,497.01
"2005-11-10 17:00:00",791.13,208.95,0,7.61
"2005-11-10 18:00:00",585.64,0,0,454.46
"2005-11-10 19:00:00",0,0,0,0
"2005-11-10 20:00:00",0,0,0,0
"2005-11-10 21:00:00",0,0,0,0
"2005-11-10 22:00:00",0,0,0,0
"2005-11-10 23:00:00",0,0,0,0
"2005-11-11 00:00:00",0,0,0,0
"2005-11-11 01:00:00",0,0,0,0
"2005-11-11 02:00:00",0,0,0,0
"2005-11-11 03:00:00",0,0,0,0
"2005-11-11 04:00:00",0,0,0,0
"2005-11-11 05:00:00",0,0,0,0
"2005-11-11 06:00:00",0,0,0,0
"2005-11-11 07:00:00",0,48.61,0,0
"2005-11-11 08:00:00",0,694.33,0,0
"2005-11-11 09:00:00",675.57,792.71,0.68,6.31
"2005-11-11 10:00:00",85.18,844.19,168.81,0
"2005-11-11 11:00:00",930.27,867.47,11.57,320.38
"2005-11-11 12:00:00",967.51,870.56,0,715.65
"2005-11-11 13:00:00",97.84,852.58,13.88,505.38
"2005-11-11 14:00:00",970.54,811.69,58.68,7.56
"2005-11-11 15:00:00",941.27,732.53,18.01,199.53
"2005-11-11 16:00:00",886.61,580.81,10.43,639.83
"2005-11-11 17:00:00",780.13,210.01,0,595.01
"2005-11-11 18:00:00",575.09,0,0,210.19
"2005-11-11 19:00:00",0,0,0,0
"2005-11-11 20:00:00",0,0,0,0
"2005-11-11 21:00:00",0,0,0,0
"2005-11-11 22:00:00",0,0,0,0
"2005-11-11 23:00:00",0,0,0,0
"2005-11-12 00:00:00",0,0,0,0
"2005-11-12 01:00:00",0,0,0,0
"2005-11-12 02:00:00",0,0,0,0
"2005-11-12 03:00:00",0,0,0,0
"2005-11-12 04:00:00",0,0,0,0
"2005-11-12 05:00:00",0,0,0,0
"2005-11-12 06:00:00",0,0,0,0
"2005-11-12 07:00:00",0,485.83,0,0
"2005-11-12 08:00:00",0,691.14,0,0
"2005-11-12 09:00:00",664.25,790.95,40.69,457.26
"2005-11-12 10:00:00",833.96,841.69,21.91,11.48
"2005-11-12 11:00:00",914.23,865.22,32.25,51.14
"2005-11-12 12:00:00",953.95,868.22,16.26,0
"2005-11-12 13:00:00",966.88,851.02,0,366.78
"2005-11-12 14:00:00",961.17,810.82,0,8.65
"2005-11-12 15:00:00",933.32,732.48,14.11,0
"2005-11-12 16:00:00",57.15,582.37,10.85,747.04
"2005-11-12 17:00:00",773.81,210.96,0,149.08
"2005-11-12 18:00:00",569.19,0,0,2.47
"2005-11-12 19:00:00",0,0,0,0
"2005-11-12 20:00:00",0,0,0,0
"2005-11-12 21:00:00",0,0,0,0
"2005-11-12 22:00:00",0,0,0,0
"2005-11-12 23:00:00",0,0,0,0
"2005-11-13 00:00:00",0,0,0,0
"2005-11-13 01:00:00",0,0,0,0
"2005-11-13 02:00:00",0,0,0,0
"2005-11-13 03:00:00",0,0,0,0
"2005-11-13 04:00:00",0,0,0,0
"2005-11-13 05:00:00",0,0,0,0
"2005-11-13 06:00:00",0,0,0,0
"2005-11-13 07:00:00",0,489.65,0,0
"2005-11-13 08:00:00",0,696.55,0,0
"2005-11-13 09:00:00",677.71,795.37,507.05,0
"2005-11-13 10:00:00",853.67,845.57,593.86,205.65
"2005-11-13 11:00:00",931.16,868.77,730.76,505.01
"2005-11-13 12:00:00",968.62,16.95,754.05,37.08
"2005-11-13 13:00:00",980.58,103.14,716.54,143.36
"2005-11-13 14:00:00",970.97,811.29,324.96,643.09
"2005-11-13 15:00:00",93.94,734.17,10.06,666.88
"2005-11-13 16:00:00",881.13,580.95,146.78,493.78
"2005-11-13 17:00:00",774.69,203.32,0,318.15
"2005-11-13 18:00:00",562.98,0,0,119.81
"2005-11-13 19:00:00",0,0,0,0
"2005-11-13 20:00:00",0,0,0,0
"2005-11-13 21:00:00",0,0,0,0
"2005-11-13 22:00:00",0,0,0,0
"2005-11-13 23:00:00",0,0,0,0
"2005-11-14 00:00:00",0,0,0,0
"2005-11-14 01:00:00",0,0,0,0
"2005-11-14 02:00:00",0,0,0,0
"2005-11-14 03:00:00",0,0,0,0
"2005-11-14 04:00:00",0,0,0,0
"2005-11-14 05:00:00",0,0,0,0
"2005-11-14 06:00:00",0,0,0,0
"2005-11-14 07:00:00",0,477.28,0,0
"2005-11-14 08:00:00",0,689.09,0,0
"2005-11-14 09:00:00",0,787.44,30.62,60.39
"2005-11-14 10:00:00",50.64,341.33,588.64,374.36
"2005-11-14 11:00:00",910.19,228.88,192.63,418.76
"2005-11-14 12:00:00",10.58,28.13,36.07,684.11
"2005-11-14 13:00:00",962.55,279.75,57.55,811.53
"2005-11-14 14:00:00",268.42,80.89,0,862.98
"2005-11-14 15:00:00",931.24,730.34,0,888.15
"2005-11-14 16:00:00",875.61,579.42,23.51,758.48
"2005-11-14 17:00:00",772.95,2.04,0,715.69
"2005-11-14 18:00:00",566.66,0,0,504.22
"2005-11-14 19:00:00",0,0,0,0
"2005-11-14 20:00:00",0,0,0,0
"2005-11-14 21:00:00",0,0,0,0
"2005-11-14 22:00:00",0,0,0,0
"2005-11-14 23:00:00",0,0,0,0
"2005-11-15 00:00:00",0,0,0,0
"2005-11-15 01:00:00",0,0,0,0
"2005-11-15 02:00:00",0,0,0,0
"2005-11-15 03:00:00",0,0,0,0
"2005-11-15 04:00:00",0,0,0,0
"2005-11-15 05:00:00",0,0,0,0
"2005-11-15 06:00:00",0,0,0,0
"2005-11-15 07:00:00",0,485.32,0,0
"2005-11-15 08:00:00",0,69.46,0,0
"2005-11-15 09:00:00",10.91,795.02,18.87,0
"2005-11-15 10:00:00",19.11,846.96,0,171.29
"2005-11-15 11:00:00",156.13,870.02,0,70.27
"2005-11-15 12:00:00",941.04,873.62,0,925.96
"2005-11-15 13:00:00",954.56,85.58,0,692.94
"2005-11-15 14:00:00",12.56,812.06,24.09,861.17
"2005-11-15 15:00:00",922.93,190.69,34.77,96.48
"2005-11-15 16:00:00",86.82,324.82,48.97,846.94
"2005-11-15 17:00:00",1.99,204.57,0,7.54
"2005-11-15 18:00:00",554.75,0,0,244.38
"2005-11-15 19:00:00",0,0,0,0
"2005-11-15 20:00:00",0,0,0,0
"2005-11-15 21:00:00",0,0,0,0
"2005-11-15 22:00:00",0,0,0,0
"2005-11-15 23:00:00",0,0,0,0
"2005-11-16 00:00:00",0,0,0,0
"2005-11-16 01:00:00",0,0,0,0
"2005-11-16 02:00:00",0,0,0,0
"2005-11-16 03:00:00",0,0,0,0
"2005-11-16 04:00:00",0,0,0,0
"2005-11-16 05:00:00",0,0,0,0
"2005-11-16 06:00:00",0,0,0,0
"2005-11-16 07:00:00",0,476.96,0,0
"2005-11-16 08:00:00",0,687.11,0,0
"2005-11-16 09:00:00",642.68,787.05,0,399.11
"2005-11-16 10:00:00",818.14,837.96,0,504.03
"2005-11-16 11:00:00",899.61,861.82,0,582.23
"2005-11-16 12:00:00",937.98,28.85,0,767.21
"2005-11-16 13:00:00",952.86,6.11,2.95,734.97
"2005-11-16 14:00:00",945.84,0,10.46,737.35
"2005-11-16 15:00:00",920.22,171.05,0,502.02
"2005-11-16 16:00:00",865.87,573.12,51.02,714.87
"2005-11-16 17:00:00",7.64,205.02,0,624.07
"2005-11-16 18:00:00",557.96,0,0,41.11
"2005-11-16 19:00:00",0,0,0,0
"2005-11-16 20:00:00",0,0,0,0
"2005-11-16 21:00:00",0,0,0,0
"2005-11-16 22:00:00",0,0,0,0
"2005-11-16 23:00:00",0,0,0,0
"2005-11-17 00:00:00",0,0,0,0
"2005-11-17 01:00:00",0,0,0,0
"2005-11-17 02:00:00",0,0,0,0
"2005-11-17 03:00:00",0,0,0,0
"2005-11-17 04:00:00",0,0,0,0
"2005-11-17 05:00:00",0,0,0,0
"2005-11-17 06:00:00",0,0,0,0
"2005-11-17 07:00:00",0,217.52,0,0
"2005-11-17 08:00:00",0,225.79,0,0
"2005-11-17 09:00:00",649.11,155.18,571.15,314.92
"2005-11-17 10:00:00",827.48,224.06,709.86,442.75
"2005-11-17 11:00:00",908.69,3.53,410.07,708.37
"2005-11-17 12:00:00",947.21,28.92,25.87,811.05
"2005-11-17 13:00:00",961.39,0.98,0,840.02
"2005-11-17 14:00:00",955.48,0,17.66,892.68
"2005-11-17 15:00:00",928.89,0,0,852.64
"2005-11-17 16:00:00",872.17,0,119.65,769.54
"2005-11-17 17:00:00",766.76,0,0,738.77
"2005-11-17 18:00:00",560.98,0,0,394.04
"2005-11-17 19:00:00",0,0,0,0
"2005-11-17 20:00:00",0,0,0,0
"2005-11-17 21:00:00",0,0,0,0
"2005-11-17 22:00:00",0,0,0,0
"2005-11-17 23:00:00",0,0,0,0
"2005-11-18 00:00:00",0,0,0,0
"2005-11-18 01:00:00",0,0,0,0
"2005-11-18 02:00:00",0,0,0,0
"2005-11-18 03:00:00",0,0,0,0
"2005-11-18 04:00:00",0,0,0,0
"2005-11-18 05:00:00",0,0,0,0
"2005-11-18 06:00:00",0,0,0,0
"2005-11-18 07:00:00",0,181.44,0,0
"2005-11-18 08:00:00",0,182.86,0,0
"2005-11-18 09:00:00",636.94,25.96,0,11.71
"2005-11-18 10:00:00",43.25,288.42,0,349.81
"2005-11-18 11:00:00",901.67,201.86,0,592.32
"2005-11-18 12:00:00",944.06,26.55,0,810.56
"2005-11-18 13:00:00",958.31,436.86,3.02,839.58
"2005-11-18 14:00:00",201.39,385.88,0,827.02
"2005-11-18 15:00:00",927.45,82.18,0,790.86
"2005-11-18 16:00:00",871.38,89.57,0,813.15
"2005-11-18 17:00:00",766.89,0,0,657.55
"2005-11-18 18:00:00",563.79,0,0,439.25
"2005-11-18 19:00:00",0,0,0,0
"2005-11-18 20:00:00",0,0,0,0
"2005-11-18 21:00:00",0,0,0,0
"2005-11-18 22:00:00",0,0,0,0
"2005-11-18 23:00:00",0,0,0,0
"2005-11-19 00:00:00",0,0,0,0
"2005-11-19 01:00:00",0,0,0,0
"2005-11-19 02:00:00",0,0,0,0
"2005-11-19 03:00:00",0,0,0,0
"2005-11-19 04:00:00",0,0,0,0
"2005-11-19 05:00:00",0,0,0,0
"2005-11-19 06:00:00",0,0,0,0
"2005-11-19 07:00:00",0,464.03,0,0
"2005-11-19 08:00:00",0,682.03,0,0
"2005-11-19 09:00:00",647.24,781.75,28.09,299.49
"2005-11-19 10:00:00",829.07,835.35,0,571.42
"2005-11-19 11:00:00",912.41,85.93,19.27,705.75
"2005-11-19 12:00:00",951.93,863.44,61.77,778.35
"2005-11-19 13:00:00",96.68,844.81,1.83,676.38
"2005-11-19 14:00:00",96.03,804.35,518.11,906.58
"2005-11-19 15:00:00",933.13,257.92,12.25,803.86
"2005-11-19 16:00:00",879.27,439.79,0,557.92
"2005-11-19 17:00:00",774.42,111.39,0,620.82
"2005-11-19 18:00:00",566.38,0,0,115.98
"2005-11-19 19:00:00",0,0,0,0
"2005-11-19 20:00:00",0,0,0,0
"2005-11-19 21:00:00",0,0,0,0
"2005-11-19 22:00:00",0,0,0,0
"2005-11-19 23:00:00",0,0,0,0
"2005-11-20 00:00:00",0,0,0,0
"2005-11-20 01:00:00",0,0,0,0
"2005-11-20 02:00:00",0,0,0,0
"2005-11-20 03:00:00",0,0,0,0
"2005-11-20 04:00:00",0,0,0,0
"2005-11-20 05:00:00",0,0,0,0
"2005-11-20 06:00:00",0,0,0,0
"2005-11-20 07:00:00",0,399.51,0,0
"2005-11-20 08:00:00",0,304.93,0,0
"2005-11-20 09:00:00",65.01,179.13,2.24,176.24
"2005-11-20 10:00:00",836.42,210.46,66.69,195.48
"2005-11-20 11:00:00",918.32,302.62,221.24,230.62
"2005-11-20 12:00:00",957.03,377.39,746.72,599.93
"2005-11-20 13:00:00",97.27,368.43,305.29,596.32
"2005-11-20 14:00:00",967.23,543.34,117.39,611.48
"2005-11-20 15:00:00",94.31,12.82,0,621.92
"2005-11-20 16:00:00",888.87,43.45,15.08,766.35
"2005-11-20 17:00:00",784.38,0,0,49.75
"2005-11-20 18:00:00",579.29,0,0,435.62
"2005-11-20 19:00:00",0,0,0,0
"2005-11-20 20:00:00",0,0,0,0
"2005-11-20 21:00:00",0,0,0,0
"2005-11-20 22:00:00",0,0,0,0
"2005-11-20 23:00:00",0,0,0,0
"2005-11-21 00:00:00",0,0,0,0
"2005-11-21 01:00:00",0,0,0,0
"2005-11-21 02:00:00",0,0,0,0
"2005-11-21 03:00:00",0,0,0,0
